commit_sha,repository,author,commit_date,message,lines_added,lines_deleted,files_changed,is_merge_commit,sprint_number
abc002336,phoenix-shared-components,ana.lopez,2024-05-29 21:36:00,feat: add customer dashboard feature,109,0,5,True,11
abc002337,phoenix-web-frontend,mark.smith,2024-05-29 18:49:00,fix: resolve billing calculation issue,77,25,2,False,11
abc002338,phoenix-auth-service,mark.smith,2024-05-29 20:06:00,feat: add customer dashboard feature,103,4,4,True,11
abc002339,phoenix-customer-platform,mark.smith,2024-05-29 11:08:00,feat: implement authentication flow,327,96,6,False,11
abc002340,phoenix-auth-service,mark.smith,2024-05-29 08:11:00,feat: add customer dashboard feature,107,5,3,False,11
abc002341,phoenix-customer-platform,mark.smith,2024-05-29 21:11:00,refactor: improve data validation,261,41,2,False,11
abc002342,phoenix-web-frontend,mark.smith,2024-05-29 13:44:00,refactor: improve data validation,278,61,6,False,11
abc002343,phoenix-web-frontend,mark.smith,2024-05-29 19:59:00,fix: resolve billing calculation issue,121,12,2,False,11
abc002344,phoenix-mobile-api,ana.lopez,2024-05-29 16:56:00,feat: implement authentication flow,114,13,6,False,11
abc002345,phoenix-auth-service,mark.smith,2024-05-29 09:35:00,feat: implement authentication flow,93,27,1,False,11
abc002346,phoenix-customer-platform,tom.garcia,2024-05-29 15:42:00,feat: add customer dashboard feature,81,23,5,False,11
abc002347,phoenix-shared-components,david.kumar,2024-05-29 10:31:00,feat: add customer dashboard feature,156,41,2,False,11
abc002348,phoenix-shared-components,ana.lopez,2024-05-29 09:48:00,fix: resolve billing calculation issue,220,12,6,False,11
abc002349,phoenix-web-frontend,mark.smith,2024-05-29 09:51:00,feat: add customer dashboard feature,317,24,5,False,11
abc002350,phoenix-shared-components,ana.lopez,2024-05-29 09:33:00,feat: implement authentication flow,171,42,1,False,11
abc002351,phoenix-web-frontend,james.taylor,2024-05-30 11:59:00,fix: urgent production hotfix,224,61,1,False,11
abc002352,phoenix-customer-platform,mark.smith,2024-05-30 18:28:00,chore: update dependencies,163,19,3,False,11
abc002353,phoenix-billing-service,mark.smith,2024-05-30 13:22:00,fix: urgent production hotfix,362,50,2,False,11
abc002354,phoenix-billing-service,mark.smith,2024-05-30 19:10:00,fix: resolve billing calculation issue,240,64,6,False,11
abc002355,phoenix-customer-platform,mark.smith,2024-05-30 11:03:00,fix: urgent production hotfix,346,9,3,False,11
abc002356,phoenix-shared-components,mark.smith,2024-05-30 09:38:00,refactor: improve data validation,262,61,2,False,11
abc002357,phoenix-web-frontend,mark.smith,2024-05-30 14:39:00,feat: add customer dashboard feature,27,7,2,False,11
abc002358,phoenix-billing-service,mark.smith,2024-05-30 12:28:00,refactor: improve data validation,372,69,6,True,11
abc002359,phoenix-mobile-api,mark.smith,2024-05-30 16:36:00,feat: add customer dashboard feature,347,21,2,False,11
abc002360,phoenix-auth-service,mark.smith,2024-05-30 18:46:00,feat: implement authentication flow,51,3,6,False,11
abc002361,phoenix-customer-platform,mark.smith,2024-05-30 18:43:00,chore: update dependencies,270,76,2,True,11
abc002362,phoenix-web-frontend,mark.smith,2024-05-30 09:23:00,feat: implement authentication flow,442,48,6,True,11
abc002363,phoenix-customer-platform,mark.smith,2024-05-30 21:29:00,refactor: improve data validation,62,20,5,False,11
abc002364,phoenix-auth-service,mark.smith,2024-05-30 14:36:00,feat: add customer dashboard feature,113,17,1,False,11
abc002365,phoenix-billing-service,mark.smith,2024-05-30 22:08:00,fix: urgent production hotfix,33,7,2,False,11
abc002366,phoenix-billing-service,mark.smith,2024-05-30 17:22:00,chore: update dependencies,187,3,6,True,11
abc002367,phoenix-auth-service,david.kumar,2024-05-30 20:49:00,fix: resolve billing calculation issue,300,20,3,True,11
abc002368,phoenix-billing-service,james.taylor,2024-05-30 20:27:00,chore: update dependencies,82,9,4,False,11
abc002369,phoenix-billing-service,mark.smith,2024-05-30 13:19:00,feat: add customer dashboard feature,280,79,3,False,11
abc002370,phoenix-shared-components,mark.smith,2024-05-31 19:10:00,refactor: improve data validation,257,76,1,False,11
abc002371,phoenix-customer-platform,mark.smith,2024-05-31 16:55:00,fix: resolve billing calculation issue,246,56,4,False,11
abc002372,phoenix-web-frontend,mark.smith,2024-05-31 21:48:00,refactor: improve data validation,170,49,5,False,11
abc002373,phoenix-shared-components,mark.smith,2024-05-31 16:31:00,refactor: improve data validation,404,127,4,False,11
abc002374,phoenix-auth-service,mark.smith,2024-05-31 10:35:00,chore: update dependencies,428,118,5,False,11
abc002375,phoenix-auth-service,mark.smith,2024-05-31 20:59:00,refactor: improve data validation,113,37,6,True,11
abc002376,phoenix-web-frontend,tom.garcia,2024-05-31 11:55:00,feat: implement authentication flow,286,39,2,False,11
abc002377,phoenix-customer-platform,mark.smith,2024-05-31 22:39:00,feat: add customer dashboard feature,155,25,4,False,11
abc002378,phoenix-customer-platform,mark.smith,2024-05-31 19:14:00,feat: implement authentication flow,227,37,1,False,11
abc002379,phoenix-shared-components,mark.smith,2024-05-31 21:21:00,fix: urgent production hotfix,46,5,2,False,11
abc002380,phoenix-billing-service,david.kumar,2024-05-31 12:49:00,fix: urgent production hotfix,148,43,6,False,11
abc002381,phoenix-customer-platform,ana.lopez,2024-05-31 19:56:00,feat: add customer dashboard feature,178,6,3,False,11
abc002382,phoenix-shared-components,mark.smith,2024-05-31 22:40:00,fix: urgent production hotfix,73,10,3,False,11
abc002383,phoenix-shared-components,tom.garcia,2024-05-31 14:46:00,fix: resolve billing calculation issue,370,42,5,False,11
abc002384,phoenix-customer-platform,mark.smith,2024-05-31 09:27:00,feat: add customer dashboard feature,392,86,2,True,11
abc002385,phoenix-mobile-api,mark.smith,2024-05-31 22:41:00,feat: add customer dashboard feature,38,0,1,False,11
abc002386,phoenix-auth-service,mark.smith,2024-05-31 16:48:00,feat: implement authentication flow,332,10,3,False,11
abc002387,phoenix-mobile-api,mark.smith,2024-05-31 14:13:00,fix: urgent production hotfix,209,12,1,False,11
abc002388,phoenix-auth-service,tom.garcia,2024-05-31 16:43:00,fix: urgent production hotfix,324,83,4,False,11
abc002389,phoenix-mobile-api,james.taylor,2024-06-01 08:54:00,fix: resolve billing calculation issue,251,33,6,False,11
abc002390,phoenix-auth-service,mark.smith,2024-06-01 15:10:00,feat: add customer dashboard feature,136,32,3,False,11
abc002391,phoenix-web-frontend,mark.smith,2024-06-02 20:20:00,fix: urgent production hotfix,300,56,2,False,11
abc002392,phoenix-auth-service,mark.smith,2024-06-02 18:19:00,fix: urgent production hotfix,244,26,4,False,11
abc002393,phoenix-auth-service,ana.lopez,2024-06-02 21:00:00,feat: add customer dashboard feature,333,51,1,False,11
abc002394,phoenix-auth-service,mark.smith,2024-06-02 15:07:00,fix: resolve billing calculation issue,384,67,5,False,11
abc002395,phoenix-billing-service,james.taylor,2024-06-03 17:49:00,chore: update dependencies,285,59,6,True,11
abc002396,phoenix-customer-platform,mark.smith,2024-06-03 11:56:00,chore: update dependencies,319,72,6,False,11
abc002397,phoenix-web-frontend,james.taylor,2024-06-03 08:27:00,feat: implement authentication flow,215,2,1,False,11
abc002398,phoenix-mobile-api,mark.smith,2024-06-03 18:52:00,refactor: improve data validation,40,5,5,False,11
abc002399,phoenix-customer-platform,ana.lopez,2024-06-03 10:21:00,fix: urgent production hotfix,299,33,2,False,11
abc002400,phoenix-mobile-api,mark.smith,2024-06-03 20:12:00,feat: add customer dashboard feature,294,92,3,False,11
abc002401,phoenix-shared-components,mark.smith,2024-06-03 14:46:00,fix: urgent production hotfix,434,127,1,True,11
abc002402,phoenix-billing-service,mark.smith,2024-06-03 09:40:00,fix: resolve billing calculation issue,288,60,5,False,11
abc002403,phoenix-billing-service,mark.smith,2024-06-03 12:13:00,refactor: improve data validation,150,5,6,False,11
abc002404,phoenix-mobile-api,mark.smith,2024-06-03 21:56:00,chore: update dependencies,207,53,2,False,11
abc002405,phoenix-auth-service,mark.smith,2024-06-03 22:48:00,fix: resolve billing calculation issue,389,44,2,False,11
abc002406,phoenix-customer-platform,tom.garcia,2024-06-03 11:11:00,feat: add customer dashboard feature,253,30,3,True,11
abc002407,phoenix-auth-service,james.taylor,2024-06-03 10:26:00,feat: implement authentication flow,260,37,2,False,11
abc002408,phoenix-billing-service,david.kumar,2024-06-03 08:00:00,fix: resolve billing calculation issue,234,35,1,False,11
abc002409,phoenix-web-frontend,david.kumar,2024-06-03 10:34:00,chore: update dependencies,106,17,2,False,11
abc002410,phoenix-billing-service,mark.smith,2024-06-03 09:53:00,refactor: improve data validation,324,90,6,True,11
abc002411,phoenix-web-frontend,james.taylor,2024-06-03 14:15:00,fix: urgent production hotfix,111,10,2,True,11
abc002412,phoenix-web-frontend,mark.smith,2024-06-03 17:54:00,fix: urgent production hotfix,338,47,3,False,11
abc002413,phoenix-billing-service,mark.smith,2024-06-03 09:24:00,feat: implement authentication flow,161,32,2,False,11
abc002414,phoenix-shared-components,ana.lopez,2024-06-03 08:29:00,feat: add customer dashboard feature,223,43,6,False,12
abc002415,phoenix-shared-components,mark.smith,2024-06-03 11:53:00,fix: resolve billing calculation issue,322,92,3,True,12
abc002416,phoenix-shared-components,mark.smith,2024-06-03 10:15:00,fix: urgent production hotfix,305,41,1,False,12
abc002417,phoenix-mobile-api,tom.garcia,2024-06-03 09:53:00,fix: urgent production hotfix,495,65,3,False,12
abc002418,phoenix-customer-platform,mark.smith,2024-06-03 15:47:00,chore: update dependencies,173,53,2,False,12
abc002419,phoenix-shared-components,mark.smith,2024-06-03 09:18:00,feat: implement authentication flow,131,28,3,False,12
abc002420,phoenix-web-frontend,mark.smith,2024-06-03 15:37:00,refactor: improve data validation,384,25,3,False,12
abc002421,phoenix-auth-service,ana.lopez,2024-06-03 20:44:00,refactor: improve data validation,276,40,2,False,12
abc002422,phoenix-mobile-api,mark.smith,2024-06-03 19:19:00,fix: urgent production hotfix,345,29,1,False,12
abc002423,phoenix-billing-service,mark.smith,2024-06-03 22:59:00,fix: urgent production hotfix,68,3,2,False,12
abc002424,phoenix-billing-service,mark.smith,2024-06-03 22:21:00,chore: update dependencies,289,62,4,False,12
abc002425,phoenix-billing-service,mark.smith,2024-06-03 21:47:00,fix: resolve billing calculation issue,193,32,1,False,12
abc002426,phoenix-billing-service,mark.smith,2024-06-03 08:45:00,refactor: improve data validation,391,25,2,False,12
abc002427,phoenix-web-frontend,ana.lopez,2024-06-03 12:14:00,refactor: improve data validation,54,2,5,False,12
abc002428,phoenix-billing-service,mark.smith,2024-06-03 22:03:00,fix: resolve billing calculation issue,198,62,4,False,12
abc002429,phoenix-mobile-api,james.taylor,2024-06-03 12:06:00,fix: resolve billing calculation issue,440,117,3,False,12
abc002430,phoenix-mobile-api,david.kumar,2024-06-03 12:26:00,refactor: improve data validation,219,47,1,False,12
abc002431,phoenix-shared-components,mark.smith,2024-06-03 18:48:00,feat: implement authentication flow,401,31,1,False,12
abc002432,phoenix-shared-components,mark.smith,2024-06-03 15:11:00,fix: urgent production hotfix,444,60,3,True,12
abc002433,phoenix-mobile-api,mark.smith,2024-06-03 08:26:00,feat: add customer dashboard feature,308,83,3,False,12
abc002434,phoenix-web-frontend,mark.smith,2024-06-04 16:12:00,feat: add customer dashboard feature,401,25,5,False,12
abc002435,phoenix-billing-service,mark.smith,2024-06-04 08:17:00,fix: resolve billing calculation issue,401,74,2,False,12
abc002436,phoenix-shared-components,mark.smith,2024-06-04 09:55:00,chore: update dependencies,277,28,1,False,12
abc002437,phoenix-mobile-api,mark.smith,2024-06-04 11:18:00,feat: add customer dashboard feature,257,85,4,False,12
abc002438,phoenix-mobile-api,mark.smith,2024-06-04 16:16:00,feat: add customer dashboard feature,378,3,4,True,12
abc002439,phoenix-mobile-api,tom.garcia,2024-06-04 09:58:00,fix: urgent production hotfix,359,55,5,False,12
abc002440,phoenix-shared-components,james.taylor,2024-06-04 11:19:00,fix: resolve billing calculation issue,445,120,2,False,12
abc002441,phoenix-mobile-api,ana.lopez,2024-06-04 18:11:00,feat: add customer dashboard feature,319,104,1,False,12
abc002442,phoenix-web-frontend,mark.smith,2024-06-04 13:05:00,fix: urgent production hotfix,317,73,3,True,12
abc002443,phoenix-auth-service,mark.smith,2024-06-04 18:54:00,refactor: improve data validation,153,17,3,False,12
abc002444,phoenix-shared-components,mark.smith,2024-06-04 11:29:00,fix: resolve billing calculation issue,56,7,1,False,12
abc002445,phoenix-billing-service,mark.smith,2024-06-04 22:23:00,chore: update dependencies,13,3,5,False,12
abc002446,phoenix-customer-platform,ana.lopez,2024-06-04 14:37:00,chore: update dependencies,269,81,1,False,12
abc002447,phoenix-web-frontend,james.taylor,2024-06-04 15:51:00,fix: resolve billing calculation issue,348,110,1,False,12
abc002448,phoenix-web-frontend,james.taylor,2024-06-04 12:37:00,fix: resolve billing calculation issue,117,30,2,False,12
abc002449,phoenix-auth-service,mark.smith,2024-06-04 09:08:00,feat: add customer dashboard feature,486,52,6,True,12
abc002450,phoenix-auth-service,mark.smith,2024-06-04 19:09:00,chore: update dependencies,143,29,6,False,12
abc002451,phoenix-billing-service,mark.smith,2024-06-04 12:43:00,refactor: improve data validation,260,36,4,False,12
abc002452,phoenix-mobile-api,mark.smith,2024-06-04 15:31:00,feat: implement authentication flow,180,19,3,False,12
abc002453,phoenix-shared-components,mark.smith,2024-06-04 09:13:00,refactor: improve data validation,194,20,2,False,12
abc002454,phoenix-billing-service,mark.smith,2024-06-05 20:27:00,fix: resolve billing calculation issue,379,52,6,False,12
abc002455,phoenix-customer-platform,mark.smith,2024-06-05 22:19:00,refactor: improve data validation,104,10,2,False,12
abc002456,phoenix-billing-service,mark.smith,2024-06-05 12:44:00,refactor: improve data validation,210,36,5,False,12
abc002457,phoenix-shared-components,mark.smith,2024-06-05 19:17:00,chore: update dependencies,254,5,6,False,12
abc002458,phoenix-auth-service,mark.smith,2024-06-05 22:58:00,feat: implement authentication flow,188,22,4,False,12
abc002459,phoenix-billing-service,mark.smith,2024-06-05 18:11:00,refactor: improve data validation,182,0,1,False,12
abc002460,phoenix-mobile-api,ana.lopez,2024-06-05 15:13:00,chore: update dependencies,284,70,1,False,12
abc002461,phoenix-customer-platform,mark.smith,2024-06-05 14:21:00,fix: urgent production hotfix,435,57,4,False,12
abc002462,phoenix-shared-components,ana.lopez,2024-06-05 21:23:00,chore: update dependencies,437,66,2,False,12
abc002463,phoenix-customer-platform,mark.smith,2024-06-05 12:40:00,fix: resolve billing calculation issue,295,49,5,False,12
abc002464,phoenix-shared-components,mark.smith,2024-06-05 17:25:00,fix: urgent production hotfix,467,83,1,False,12
abc002465,phoenix-auth-service,david.kumar,2024-06-05 20:58:00,fix: urgent production hotfix,170,6,3,False,12
abc002466,phoenix-auth-service,mark.smith,2024-06-05 19:28:00,feat: implement authentication flow,203,28,6,False,12
abc002467,phoenix-mobile-api,mark.smith,2024-06-05 16:26:00,fix: resolve billing calculation issue,377,59,3,False,12
abc002468,phoenix-mobile-api,david.kumar,2024-06-05 10:01:00,feat: add customer dashboard feature,423,98,2,False,12
abc002469,phoenix-billing-service,mark.smith,2024-06-05 22:22:00,feat: implement authentication flow,170,36,6,False,12
abc002470,phoenix-customer-platform,mark.smith,2024-06-05 14:43:00,chore: update dependencies,129,17,1,False,12
abc002471,phoenix-shared-components,mark.smith,2024-06-05 12:45:00,feat: implement authentication flow,102,13,4,False,12
abc002472,phoenix-shared-components,mark.smith,2024-06-05 08:24:00,feat: add customer dashboard feature,109,33,5,False,12
abc002473,phoenix-auth-service,mark.smith,2024-06-05 09:29:00,fix: resolve billing calculation issue,389,124,1,False,12
abc002474,phoenix-web-frontend,james.taylor,2024-06-06 15:26:00,chore: update dependencies,223,29,4,False,12
abc002475,phoenix-mobile-api,david.kumar,2024-06-06 10:26:00,fix: resolve billing calculation issue,251,62,3,False,12
abc002476,phoenix-mobile-api,mark.smith,2024-06-06 09:02:00,feat: add customer dashboard feature,347,104,4,False,12
abc002477,phoenix-billing-service,mark.smith,2024-06-06 08:38:00,fix: resolve billing calculation issue,213,47,6,False,12
